user_id,text_original,likes_count,user_sex,user_age,text_lemmatized
133582940,"Кстати, а в Питере будет наводнение в 2024? Уже, блин, традиция 300 лет как - поди и плотина не спасёт",1,m,None,кстати питер наводнение уже блин традиция год поди плотина спасти
77522175,"Неужели венецианские власти за 30 лет наворовались достаточно, чтобы достроить дамбу? А, нет. Всё ещё не достроили.

P.S. Чот приплетания Камчатки вообще не понял, учитывая разные характеры проблем и отсутствие какой-либо взаимосвязи между ними. Нынешний пикчер - дно.",4,m,22,неужели венецианский власть год навороваться достаточно достроить дамба а всё ещё достроить чот приплетание камчатка вообще понять учитывать разный характер проблема отсутствие взаимосвязь они нынешний пикчер дно
190773150,Теперь ещё и пикчер приплетает рашку.,0,m,None,теперь ещё пикчер приплетать рашка
26594760,Куда пикчера дели нормального? Этот дно!,0,m,None,куда пикчер дели нормальный этот дно
26776186,Что-то хорошее случилось в этом году? ))),1,m,None,хороший случиться год
2105719,Год ещё не закончился. Венецию ещё смоет к х@ям. Запомните этот твит.,0,m,40,год ещё закончиться венеция ещё смыть х ям запомнить твит
200414264,"ты задолбал появляться здесь, ботик леваческий",0,m,None,задолбать появляться ботик леваческий
518905654,"[id200414264|Артём], слишком умный, чтобы пройти мимо коммента, который тебе не понравился",8,m,None,артём слишком умный пройти мимо коммент который ты понравиться
15120,"[id200414264|Artyom], 
>ботик леваческий
норм приплёл к шутке о дельфинах, додик",16,m,31,artyom ботик леваческий норма приплести шутка дельфин додик
200414264,"Ты на кого скулить пытаешься, подстилка пятикопеечная",0,m,None,ты кто скулить пытаться подстилка пятикопеечный
15120,,1,m,31,
67957005,Репорт за оскорбление.,0,f,None,репорт оскорбление
15120,тебя тоже оскорбляют дельфины? 😢,0,m,31,оскорблять дельфин
67957005,"[id15120|Kiril], не Вас, дорогой господин.",0,f,None,kiril вы дорога господин
67957005,Артемия.,0,f,None,артемий
15120,"пардон, не понял сразу :) да пусть развлекается дитё",0,m,31,пардон понять сразу пусть развлекаться дитё
11201027,"[id477864511|Сергей], боже мой, да всем насрать, в Венеции воды нет, вот это контент 👍👍👍",0,m,33,сергей бог весь насрать венеция вода это контент
161827786,"[id17750071|Антон], еще есть 2 месяца",2,f,None,антон месяц
260057038,"[id53563820|Semyon], он все-таки в венеции живет? не очень шарю",0,f,None,semyon венеция жить очень шарить
140248664,Один два четыре три шесть,7,m,None,один четыре шесть
9064010,"Них*я не понял, но очень интересно. 
Продолжаю наблюдение",44,m,None,они понять очень интересно продолжать наблюдение
137451639,"Лучше бы просто рисовали, чем эти батлы и пиксели какие-то непонятные... В чем смысл? Пиар этого стримера? 🤦‍♂️",10,m,21,хороший просто рисовать батлы пиксель непонятный в смысл пиар стример
78462505,"Нихрена не понял, но интересно.",4,m,39,нихрен понять интересно
307958557,В чем смысл этого всего?,5,m,97,в смысл
575778216,"ребят начинаем олда с 600,145 а то мы его будем делать миллион лет",0,m,20,ребята начинать олд быть делать миллион год
575778216,какие же дауны стирают олда бл***,3,m,20,какой даун стирать олд бл
353568773,"Отпишусь ка я от этого говна, каждый день то циферки бесполезные по коронке, то рисовалки для детей, норм новости молодцы.",64,m,None,отписаться ка говно каждый день циферка бесполезный коронка рисовалка ребёнок норма новость молодец
132474087,"Деферы, от вас один вред!😈",1,m,35,деферы вред
201821544,Я всех картинки щас начну ламать,0,m,None,я картинка сейчас начать ламать
10862032,"Беларусь? Корона? Трумп?

Неееет, пиксельные войны поважнее будут!",5,m,None,беларусь корона трумп неееть пиксельный война важный быть
154886606,"интересно, если напердеть себе в легкие, то будет дышаться говном, или запах будет как бы ощущаться вкусовыми рецепторами?",0,m,None,интересно напердеть лёгкое дышаться говно запах ощущаться вкусовой рецептор
344729801,на кой сука уничтожать мелкие арты слева? хоть какая-то красота была на полотне.,11,m,None,кой сука уничтожать мелкий арт слева красота полотно
583037232,"нафига столько постов о непонятной, никому не нужной хрени, вели бы текстовую трансляцию чтоль в закрепе и все, а не засоряли ленту этим недоразумением, нужным для школьников",11,m,23,нафиг столько пост непонятный никто нужный хрень вели текстовый трансляция чтоль закрепа засорять лента это недоразумение нужный школьник
258285610,"Чо то никто олда не строит + слева от кота что-то появляется, а инфы ноль",1,m,23,что никто олд строить слева кот появляться инф ноль
617958625,кто в это дерьмо играет вообще лол,0,m,31,это дерьмо играть вообще лола
360006833,кто поможет написать на полотне соси вместо букв пишите в лс,0,f,None,помочь написать полотно сосать вместо буква писать лс
212449273,"то кринж-частушки перед статистикой о короне, теперь кринж-рисовалки какие то для дошколят, один лентач охуеннее другого. вымерли адекватные новостные ресурсы, один ширпотрёб",1,m,None,статистика корона какой дошколёнок лентач охуеннея другой вымереть адекватный новостной ресурс ширпотрести
180380781,"Почему-то вас не волнует и не становится поводом для акций тот факт, что станция Фукусима с 2011 года и по сей день ежедневно выбрасывает в Тихий Океан радиоактивные отходы. Ах да, Япония ведь часть Первого мира, которым тут положено восхищаться...",0,m,None,волновать становиться повод акция факт станция фукусим год сей день ежедневно выбрасывать тихий океан радиоактивный отход ах япония часть первый мир который положить восхищаться
501554305,"ПОМОГИТЕ ОЛДА СЛЕЛАТЬ, НАС СТИРАЮТ",0,f,15,помочь олд слелать мы стирать
174531475,"Снесите кто-нибудь ""арт"" лентача пожалуйста,таким дерьмом половину холста занимают.",1,m,23,снести арт лентач пожалуйста такой дерьмо половина холст занимать
531060313,"[id9064010|Вячеслав], да тут половина игроков не понимают , что происходит.
Кто-то Клюева с Навэльным стирает.
Кто-то на легион и поняшек быкует.
Короче , каждый день одно и тоже",33,m,15,вячеслав половина игрок понимать происходить клюев навэльный стирать легион поняшка быковать короче каждый день один
145119297,ненавижу школоту которая клюева не даёт нарисовать нормально вчера всё запоганили и так не нарисовали нормально,13,m,None,ненавидеть школот который клюев давать нарисовать нормально вчера всё запоганить нарисовать нормально
228718093,"[id531060313|Степан], на пони жожо быкует, ибо они нагло воруют территории, без явной причины, если сейчас им дать пространство, то дальше они пойдут ниже и будут занимать все больше места",1,m,None,степан пони жожо быковать ибо нагло воровать территория явный причина дать пространство далёкий пойти ниже быть занимать место
228718093,"[id137451639|Даниил], у этого стримера и без того популярность есть, зачем ему идиоты с лентача?",7,m,None,даниил стример популярность идиот лентач
483727811,"[id228718093|Артём], они и есть - его популярность",0,m,25,артём популярность
228718093,"[id483727811|Vlad], кто? С лентача его знают те, кого он привёл сюда, и все, никому он тут не сдался",0,m,None,vlad с лентач знать тот кто привести сюда никто сдаться
507156184,"[id137451639|Даниил], Это ежегодный ивент от вк, мужик.. И полотно итоговое, которое будет на 3 день до конца ивента, будет висеть как и предыдущие в офисе ВК, где это могут увидеть все. Лентач делает коллабу с Братишкиным уже 3-й год по сути, потому что у Братишкина большой актив именно по игрокам в пикселе, когда он начинается, это выгодно и удобно, кооперироваться, он и без Лентача топ 1 твич стример по фолловерам, по зрителям один из.",2,m,18,даниил это ежегодный ивента вк мужик и полотно итоговый который день конец ивента висеть предыдущий офис вк это мочь увидеть лентач делать коллаба братишкин год суть братишкин большой актив именно игрок пиксел начинаться это выгодно удобно кооперироваться лентач топ твич стример фолловера зритель
448924547,"[id137451639|Даниил], ну давай начнём с того, что если бы не этот стример, то хрен бы лентач вообще что-либо нарисовал.",2,m,None,даниил давать начать стример хрен лентач вообще нарисовать
483727811,"[id507156184|Дмитрий], это полотно из-за портрета в левом верхнем углу не будет висеть в офисе вк) иначе к ним обыски пойдут",0,m,25,дмитрий это полотно портрет левый верхний угол висеть офис вк иначе обыск пойти
507156184,"Навальный был и в 2018 году, и в 19. Навального скорее всего сотрут завтра, как и множество артов, но на таймлапсе он останется навсегда",0,m,18,навальный год навальный скорее стереть завтра множество арт таймлапс остаться навсегда
824050,"[id307958557|Александр], реклама братишкина, отрабатывают",38,m,None,александр реклама братишкин отрабатывать
240347697,"[id307958557|Александр], по рофлу",3,m,17,александр рофл
145119297,"[id307958557|Alexander], но первое или 2-е полотно весит у в вк в офисе остальные хз",1,m,None,alexander первый полотно весить вк офис остальной хз
228718093,"[id145119297|Александр], они его меняют каждый год",0,m,None,александр менять каждый год
270484805,"[id307958557|Александр], да просто ребенкам поиграть игрушку дали😃",1,m,23,александр просто ребенка поиграть игрушка
133327961,Собрались как-то 5 Александров и один Артём,0,m,None,собраться александров артём
501554305,"[id575778216|Артём], создайте беседу, где будем координировать действия",0,f,15,артём создать беседа быть координировать действие
575778216,"[id501554305|Максим], я бы рад , но это не ко мне",0,m,20,максим рад это к
590118960,"[id353568773|Wölfe], держи в курсе",74,m,33,wölfe держать курс
443077324,"[id353568773|Wölfe], интересно увидеть лицо админа, когда он сначала постит новость о войне на Карабахе, а затем пост: ""давайте поднажмем в пиксельной войне!""",83,m,None,wölfe интересно увидеть лицо админ сначала постит новость война карабах затем пост давать поднажать пиксельный война
388743001,ахахахахах,0,m,None,ахахахах
225770859,"[id10862032|Максим], нихера не понял про тихий океан",0,m,None,максим нихер понять тихий океан
120206775,,2,f,None,
10862032,"Ну он не возбухает, тихий же!",0,m,None,ну возбухать тихий
439039359,"[id10862032|Максим], а не надоело одно и то же слушать?",0,m,20,максим надоесть один слушать
10862032,Что именно для вас является одно и то же?,0,m,None,что именно являться один
439039359,"[id10862032|Максим], в Беларуси до сих пор продолжаются протесты. Ничего кардинально не изменилось. Коронавирус снова накатывает, липовая статистика растёт каждый день. Трамп ""выздоровел"", но любой человек, который умеет думать понимает, что невозможно переболеть этим за пару дней. И деньги тут никак не помогут. Каждый день одни и те же новости под новым заголовком. Вот это для меня и есть одно и то же.",0,m,20,максим беларусь сей пора продолжаться протест ничто кардинально измениться коронавирус снова накатывать липовый статистика расти каждый день трамп выздороветь любой человек который уметь думать понимать невозможно переболеть это пар день и деньга никак помочь каждый день один тот новость новый заголовок вот это один
270484805,"[id154886606|Тимофей], 🤔",0,m,23,тимофей
285876734,"[id617958625|Артем], 50к+ человек",0,m,None,артём человек
617958625,Детей-навальнят ☺,0,m,31,
285876734,"[id617958625|Артем], а ок",0,m,None,артём около
270484805,"[id212449273|Никита], да просто новые админы школьники😃",0,m,23,никита просто новый админ
84635562,"[id270484805|Александр], микрочелики первый раз услышали о пб, который уже 4 год проводится?",2,m,None,александр микрочелик первый услышать пб который год проводиться
308538268,"[id180380781|Николай], в данном случае, снимки из космоса показывают что вытекает из речки на Камчатке, причём тут Япония сейчас?",2,f,None,николай данный случай снимок космос показывать вытекать речка камчатка причём япония
232281314,"Сейчас в комментариях снова будет война тех, кому нравится научпоп, и тех, кому не нравится?",3,m,None,сейчас комментарий снова война тот кто нравиться научпоп тот кто нравиться
447596984,"Научпопперс про секспросвет пытался высказаться... Во первых не россияне его поддержали, а читатели какой-то группы в Фейсбуке. Во вторых треть из них была бездетными. В третих - секспросвет на западе приводит к росту числа гомосексуалистов и распространению инфекций. Это приводит к бесплодию и демографическим проблемам, ради чего секспросвет и насаждают. 

Проведённый по заказу CDC в 2017 году метаанализ исследований, которые якобы доказывали эффективность программ «секспросвета», выявил, что они были низкого методологического качества и имели противоречивые результаты, не позволяющие сделать однозначные выводы. 

Обзор, совершённый годом позже, не обнаружил никаких доказательств тому, что школьные программы «секспросвета» эффективны для снижения подростковых беременностей, профилактики ВИЧ и других заболеваний, передающихся половым путём. 

Ещё один метанализ: «Предотвращают ли школьные программы ВИЧ и другие инфекции, передаваемые половым путем, у подростков» пришёл к аналогичным выводам: «Исследования, в том числе рандомизированные контролируемые испытания, были низкого методологического качества и имели неоднозначные выводы, не способные дать убедительного обоснования эффективности школьных программ». Наиболее эффективной показала себя не программа полового воспитания, а 6-летняя программа, основанная на социальном развитии.

Подумайте, как можно охарактеризовать деятельность людей, пытающихся навязать неработающую и опасную методику нашим детям? Диверсия? Геноцид? Причинение тяжкого вреда здоровью? Ведь даже безобидные витамины, прежде чем попадут детям проходят всесторонние исследования, и даются только при положительном их результате.",1,m,None,научпопперс секспросвет пытаться высказаться в первый россиянин поддержать читатель группа фейсбук в второй треть бездетный в третихий секспросвет запад приводить рост число гомосексуалист распространение инфекция это приводить бесплодие демографический проблема ради секспросвет насаждать провести заказ cdc год метаанализ исследование который якобы доказывать эффективность программа секспросвет выявить низкий методологический качество иметь противоречивый результат позволять сделать однозначный вывод обзор совершить год поздний обнаружить никакой доказательство тот школьный программа секспросвет эффективный снижение подростковый беременность профилактика вич другой заболевание передаваться половой путём ещё метанализ предотвращать школьный программа вич другой инфекция передаваемый половой путём подросток прийти аналогичный вывод исследование число рандомизировать контролировать испытание низкий методологический качество иметь неоднозначный вывод способный дать убедительный обоснование эффективность школьный программа наиболее эффективный показать программа половой воспитание программа основать социальный развитие подумать охарактеризовать деятельность человек пытаться навязать неработающий опасный методика наш ребёнок диверсия геноцид причинение тяжкий вред здоровье ведь безобидный витамин прежде попасть ребёнок проходить всесторонний исследование даваться положительный результат
478518203,"Очень хорошая фраза про любителей научпопа
""Это ведь ""легко"" говорить о строении Вселенной - тут специалистом может быть каждый. А вот когда капля воды подает в атмосфере... Тут ведь работать потребуется, а не будоражащие сознание красивые слова произносить, не понимая их смысла...""",1,m,None,очень хороший фраза любитель научпоп это легко говорить строение вселенная специалист каждый а капля вода подавать атмосфера тут работать потребоваться будоражить сознание красивый слово произносить понимать смысл
176496297,"Ну и на том спасибо, что нету топлес)",19,m,None,ну спасибо нету топлёс
485718710,Самый офигенный научпоп на канале melodysheep,0,m,None,самый офигенный научпоп канал melodysheep
151419162,про психиатрию кто-нибудь смотрел? стоит смотреть?,0,m,None,психиатрия смотреть стоить смотреть
219583650,"Квашенов прям очередной эксперт по всем вопросам )) король аськи от медицины)) харизмой и приятной внешностью паренек, конечно, обделен, тут уж ничего не поделать.",0,m,75,квашеновый прям очередной эксперт весь вопрос король аська медицина харизма приятный внешность паренёк обделить поделать
56801919,"[id232281314|Вова], фанат и хейтер научпопа выясняют кто из них прав.",31,m,31,вова фанат хейтереть научпоп выяснять право
232281314,"Эй, дружок-пирожок, кажется ты ошибся группой. Научно-популярный контент двумя постами ниже",2,m,None,эй казаться ошибиться группа контент два пост ниже
56801919,"[id232281314|Вова],",0,m,31,вова
209686506,"[id447596984|Иван], сравни статистику по ЗППП скрепоносицы и развитых стран и сходи в церковь, помолись, чтобы боженька тебе мозгов отсыпал, свечку не забудь только купить🤷‍♂",44,m,41,иван сравнить статистика зпппа скрепоносица развитой страна сходить церковь помолиться боженька ты мозги отсыпать свечка забыть
447596984,"Данные по США представляет Центр по контролю заболеваний CDC. Они демонстрируют резкое и устойчивое увеличение случаев заболеваний, передающихся половым путём (ЗППП) в последние годы. Показатели ЗППП увеличиваются пятый год подряд и достигли рекордных отметок. Случаи врожденного сифилиса (передаваемого от матери к ребенку во время беременности) увеличились с 2017 по 2018 год на 40%. Врожденный сифилис может привести к выкидышу, мертворождению, смерти новорожденного и серьезным пожизненным физическим и неврологическим проблемам.

В Нидерландах в 2016 году количество диагнозов сифилиса увеличилось на 30% по сравнению с 2015 годом. Этот рост в основном вызван увеличением числа диагнозов у ​​МСМ, как с ВИЧ, так и без него. Тестирование на ЗППП в Центре сексуального здоровья (CSG) в 2019 году показало, что процент поражённых ЗППП по сравнению с 2018 годом увеличился. Количество диагнозов сифилиса возросло на 16,8%, а гонореи — на 11%, в основном за счёт мужчин, вступающих в сексуальные контакты с мужчинами (МСМ).

Хламидиоз — самое распространенное в Финляндии заболевание, передающееся половым путем. В 2019 году было диагностировано почти 16 200 случаев заражения хламидиозом, что на 1000 больше, чем в 2018 году. Это самый высокий годовой показатель, когда-либо зарегистрированный в Национальном регистре инфекционных заболеваний. Распространение инфекций происходит главным образом среди молодых людей: почти 80% диагностированных были в возрасте 15–29 лет. Заболеваемость гонореей и сифилисом также увеличилась.

Кроме того, среди молодёжи растет число людей с гомосексуальными предпочтениями, а количество людей страдающих «гендерной дисфорией» увеличивается подобно эпидемии, при этом пропорциональный рост характерных для МСМ инфекций не позволяет объяснить увеличение ЛГБТ-популяции одной лишь повысившейся открытостью респондентов.",0,m,None,дать сша представлять центр контроль заболевание cdc они демонстрировать резкий устойчивый увеличение случай заболевание передаваться половой путём зпппа последний год показатель зпппа увеличиваться пятый год подряд достигнуть рекордный отметка случай врождённый сифилис передаваемый мать ребёнок время беременность увеличиться год врождённый сифилис привести выкидыш мертворождение смерть новорождённый серьёзный пожизненный физический неврологический проблема в нидерланды год количество диагноз сифилис увеличиться сравнение год этот рост основное вызвать увеличение число диагноз вич тестирование зпппа центр сексуальный здоровье csg год показать процент поразить зпппа сравнение год увеличиться количество диагноз сифилис возрасти гонорея основное счёт мужчина вступать сексуальный контакт мужчина мсм хламидиоз самый распространить финляндия заболевание передаваться половой путём в год диагностировать случай заражение хламидиоз год это самый высокий годовой показатель зарегистрировать национальный регистр инфекционный заболевание распространение инфекция происходить главный образ среди молодой человек диагностировать возраст год заболеваемость гонорея сифилис также увеличиться кроме среди молодёжь расти число человек гомосексуальный предпочтение количество человек страдать гендерный дисфория увеличиваться подобно эпидемия пропорциональный рост характерный мсм инфекция позволять объяснить увеличение один лишь повыситься открытость респондент
209686506,"[id447596984|Иван], не уходи от темы, в скрпоносице почему все гораздо хуже тогда?",7,m,41,иван уходить тема скрпоносица почему гораздо плохой
447596984,"В России в девяностые вводили секспросвет, с резким ростом заболеваемости. С тех пор заболеваемость падает.",0,m,None,в россия девяностый вводить секспросвет резкий рост заболеваемость с тот пора заболеваемость падать
12286294,"[id209686506|Ilya], спокойнее, он просто отрабатывает деньги. Сейчас ещё будет всякий бред кидать пачками для рекламы своих текстов.",11,m,None,ilya спокойный просто отрабатывать деньга сейчас ещё всякий бред кидать пачка реклама свой текст
447596984,"Это относится к ad hominem circumstantiae — указание на обстоятельства, которые якобы диктуют оппоненту определённую позицию, что предполагает его предвзятость и нечестность. Такая аргументация ошибочна, поскольку тот факт, что оппонент почему-либо склонен выдвинуть именно этот аргумент, не делает сам аргумент с логической точки зрения менее справедливым.",0,m,None,это относиться ad hominem circumstantiae указание обстоятельство который якобы диктовать оппонент определённый позиция предполагать предвзятость нечестность такой аргументация ошибочный поскольку факт оппонент склонный выдвинуть именно аргумент делать аргумент логический точка зрение менее справедливый
351167933,"[id447596984|Иван], ты с идиотами разговариваешь, что им твои доводы",2,m,None,иван идиот разговаривать твой довод
209686506,"а по факту, враг России, пытающийся столкнуть ее пучину невежества и примитивного догматизма",1,m,41,факт враг россия пытаться столкнуть пучина невежество примитивный догматизм
447596984,"Нет. Я их использую, чтобы выложить какую-либо информацию. А они для меня в этом смысле работают. Нормальные люди читают и делают выводы.",0,m,None,нет я использовать выложить информация а смысл работать нормальный человек читать делать вывод
12286294,"[id447596984|Ivan], хватит по методичке копировать каждый раз одни и те же куски текста, все уже прекрасно знают, что ты проплаченный.",4,m,None,ivan хватить методичок копировать каждый один тот кусок текст прекрасно знать проплатить
502880,"Под водой тоже карантин, видимо, был, морские звезды начали токсично высказываться в сторону водорослей, а водоросли оказались не просто водорослями, а водорослями аггро-школьниками.

ну и пошло поехало. Осьминогов тоже захватило волной хейта, и всех остальных.",86,m,29,под вода карантин видимо морской звезда начать токсичный высказываться сторона водоросль водоросль оказаться просто водоросль водоросль пойти поехать осьминог захватить волна хейт остальной
4057714,"какой продажный глава института. наверное из единой россии, кто знает?",108,m,37,продажный глава институт наверное единый россия знать
8133639,"Министерство правды по всем фронтам без перерывов и выходных трудится, бедняги, столько бредятины надо выдумать на разные темы.",627,m,None,министерство правда весь фронт перерыв выходной трудиться бедняга столько бредятина выдумать разный тема
56090179,"Ну как бы шутки про то, что морские жители отравили себя сами, как Навальный, уже и не шутки",398,m,24,ну шутка морской житель отравить сам навальный шутка
331778985,"Бот, чисти комменты давай пять",1,m,None,бот чистить коммент давать пять
7381017,Нобелевскую премию главе российского Мида за открытие токсичных водорослей.,5,m,None,нобелевский премия глава российский мид открытие токсичный водоросль
226318948,"Мне вот интересно, а все эти «компетентные» специалисты потом подадут в отставку? Вопрос риторический.",3,m,None,я интересно компетентный специалист подать отставка вопрос риторический
275057319,Водоросли токсично шутили про фемок,1,m,None,водоросль токсичный шутить фёмкий
315244581,"Все мы думали, что это крутой чел из института вулканологии из-за того, что смотрели видео дудя. А нет, мы ошибались.",7,m,None,всё думать это крутой чел институт вулканология смотреть видео дудеть а ошибаться
135956471,"На днях говорили, что какие-то неизвестные с корабля скинули опасный груз и пошло загрязнение
Уже водоросли)
Любую чушь несут за бабки",35,f,23,на день говорить неизвестный корабль скинуть опасный груз пойти загрязнение уже водоросль любой чушь нести бабка
10862032,"Токсичные чиновники. И желательно определить их на дно океана, если вы понимаете, о чём я.",28,m,None,токсичный чиновник и желательно определить дно океан понимать что
2745227,"Может быть, всё-таки это токсичные люди?",0,m,None,мочь это токсичный человек
281334194,"Когда думаешь, что вокруг слишком много ублюдкoв, ты ошибаешься! Их ещё больше!",5,m,46,когда думать вокруг слишком ублюдкoть ошибаться они ещё
52898272,"это настолько смешно, что уже не смешно",1,m,None,это настолько смешно смешно
162364532,"Это не мы, это ЦРУ, Ходорковский, Навальный, ядовитые водоросли etc",8,f,None,это это цру ходорковский навальный ядовитый водоросль etc
533958481,у водорослей просто нарушился обмен веществ,5,m,None,водоросль просто нарушиться обмен вещество
235135666,Их убил украинский истребитель размером в 10 футбольных полей.,2,m,None,они убить украинский истребитель размер футбольный поле
316706910,Из токсичного только члены ран,3,m,18,из токсичный член ран
388092252,"Навальный, наверное, тоже отравился токсичными водорослями",2,m,None,навальный наверное отравиться токсичный водоросль
388092252,"А вообще, это чушь. Токсичные водоросли не убивают всё живое, если что.",2,m,None,а вообще это чушь токсичный водоросль убивать всё живой
325419050,"Динофлагелляты, которые могли стать причиной массового замора фауны, действуют токсично только на позвоночных. А беспозвоночные, в частности моллюски, их исключительно накапливают.
Накануне обнаружения замора фауны было землетрясение магнитудой 6,0. Оно и могло спровоцировать высвобождение газов на морском дне. При контакте с кислородом они могли образовать углекислую, серную, сернистую и другие кислоты. Отсюда мы и можем наблюдать кислотный слой.",11,m,20,динофлагеллят который мочь стать причина массовый замор фауна действовать токсичный позвоночный а беспозвоночный частность моллюск исключительно накапливать накануне обнаружение замор фауна землетрясение магнитуда оно мочь спровоцировать высвобождение газ морской день при контакт кислород мочь образовать углекислый серный сернистый другой кислота отсюда мочь наблюдать кислотный слой
